Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Job Title,Role,Job Portal,skills,Company
7.31675E+14,2 to 12 Years,MBA,63-101,Khartoum,Sudan,12.8628,30.2176,Part-Time,87733,17-02-2023,Female,Database Administrator,Database Developer,SimplyHired,"Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge",HDFC Asset Management Company
2.59779E+15,5 to 11 Years,PhD,61-120,Pretoria,South Africa,-30.5595,22.9375,Temporary,24002,21-07-2022,Female,Purchasing Agent,Supply Chain Coordinator,Jobs2Careers,Supply chain logistics Inventory management Communication skills Problem-solving Vendor coordination,Prudential plc
3.01152E+15,3 to 8 Years,B.Com,58-109,Quito,Ecuador,-1.8312,-78.1834,Full-Time,124666,25-09-2022,Both,UX/UI Designer,Interaction Designer,Snagajob,Interaction design principles User behavior and psychology Wireframing and prototyping tools Animation and micro-interaction design Collaborative design processes,CenterPoint Energy
2.86325E+15,0 to 10 Years,B.Com,61-91,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,Part-Time,75068,05-01-2022,Female,Customer Success Manager,Account Manager,CareerBuilder,Account management Customer relationship management Sales and negotiation Business development Client needs analysis,Progressive
1.23203E+15,0 to 14 Years,BCA,56-99,Sucre (de jure),Bolivia,-16.2902,-63.5887,Full-Time,14751,22-03-2022,Female,SEO Specialist,Technical SEO Specialist,Stack Overflow Jobs,Technical SEO audits Website crawl analysis Schema markup XML sitemaps Canonicalization,Toll Brothers
2.84685E+15,2 to 8 Years,M.Tech,56-130,Cockburn Town,Turks and Caicos Islands,21.694,-71.7979,Part-Time,106949,10-12-2022,Female,Digital Marketing Specialist,Email Marketing Specialist,Stack Overflow Jobs,"Email marketing platforms (e.g., Mailchimp, Constant Contact) Email campaign creation and segmentation A/B testing and optimization Email deliverability and compliance Metrics tracking and analysis",Zoetis
2.67904E+15,5 to 12 Years,B.Tech,58-91,Majuro,Marshall Islands,7.1315,171.1845,Temporary,30363,23-01-2022,Male,Systems Administrator,Database Administrator,Stack Overflow Jobs,"Database management systems (e.g., MySQL, Oracle, SQL Server) Data security Database tuning and optimization Backup and recovery",Viatris
3.87799E+14,3 to 11 Years,BA,64-106,Saint George's,Grenada,12.1165,-61.679,Intern,39507,23-07-2022,Both,Event Coordinator,Event Planner,Stack Overflow Jobs,Event planning and coordination Budget management Vendor negotiation Venue selection and management Timeline and logistics planning Marketing and promotion Risk management Client communication Creativity Problem-solving Attention to detail,Magellan Financial Group
1.36689E+14,1 to 15 Years,MBA,61-110,Santiago,Chile,-35.6751,-71.5429,Full-Time,67746,14-01-2022,Female,Occupational Therapist,Pediatric Occupational Therapist,Stack Overflow Jobs,Pediatric assessment and evaluation Occupational therapy techniques for children Developmental milestones Sensory integration therapy Pediatric psychology Family-centered care Individualized treatment plans Communication skills Pediatric healthcare knowledge,Fidelity National Information Services
2.72472E+15,3 to 14 Years,MCA,63-106,Monrovia,Liberia,6.4281,-9.4295,Temporary,14712,16-08-2022,Both,Customer Service Representative,Live Chat Support Agent,FlexJobs,Live chat support Online customer communication Problem resolution,WPP plc
6.2395E+13,4 to 15 Years,MBA,58-121,Conakry,Guinea,9.9456,-9.6966,Intern,116957,27-12-2022,Female,UI Developer,UX/UI Designer,LinkedIn,User experience (UX) design User interface (UI) design Wireframing and prototyping Usability testing Design tools like Sketch or Figma,GAIL (India) Limited
3.04408E+15,3 to 12 Years,B.Tech,63-128,Skopje,"Macedonia, FYR",41.6086,21.7453,Intern,124413,13-02-2023,Both,Software Architect,Solution Architect,CareerBuilder,Solution design Technical architecture Cloud computing and software development knowledge,UGI
9.1008E+14,0 to 10 Years,MCA,60-130,Mexico City,Mexico,23.6345,-102.5528,Intern,119492,20-08-2023,Male,Dental Hygienist,Dental Hygiene Educator,FlexJobs,Dental hygiene knowledge Teaching and instructional skills Curriculum development Student assessment Clinical practice experience,3M
2.91264E+15,2 to 11 Years,BBA,59-95,Sofia,Bulgaria,42.7339,25.4858,Contract,112322,15-05-2023,Female,Data Entry Clerk,Administrative Assistant,Internships.com,Office management Administrative tasks Communication and organization,Kohl's
6.67235E+14,5 to 10 Years,M.Com,55-120,Hanoi,Vietnam,14.0583,108.2772,Temporary,131672,14-07-2022,Female,Supply Chain Manager,Demand Planner,Idealist,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Tech Mahindra
3.10273E+14,5 to 13 Years,PhD,61-96,Dublin,Ireland,53.1424,-7.6921,Temporary,116799,22-07-2023,Female,Marketing Coordinator,Digital Marketing Coordinator,Glassdoor,Digital marketing strategy development Social media advertising Email marketing Google Analytics and SEO Content management systems (CMS) proficiency,Campbell Soup
1.32443E+15,4 to 15 Years,M.Com,61-129,Tunis,Tunisia,33.8869,9.5375,Full-Time,37484,29-07-2023,Male,Project Manager,Agile Project Manager,Indeed,"Agile methodologies Scrum or Kanban Team collaboration Agile tools (e.g., Jira)",HeidelbergCement AG
1.48626E+15,3 to 14 Years,B.Tech,57-91,Nur-Sultan,Kazakhstan,48.0196,66.9237,Part-Time,19146,29-04-2022,Male,Network Engineer,Network Administrator,Monster,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)",Deere
3.08318E+15,0 to 9 Years,BA,55-113,Ljubljana,Slovenia,46.1512,14.9955,Contract,36554,17-04-2022,Male,Supply Chain Analyst,Logistics Analyst,Jobs2Careers,Supply chain analysis Data analytics Inventory management Transportation planning Problem-solving,ProSiebenSat.1 Media SE
8.96045E+14,3 to 8 Years,B.Com,57-119,Cairo,Egypt,26.8206,30.8025,Temporary,118425,11-04-2023,Female,Systems Administrator,Database Administrator,Jobs2Careers,"Database management systems (e.g., MySQL, Oracle, SQL Server) Data security Database tuning and optimization Backup and recovery",Molina Healthcare
1.36163E+15,4 to 8 Years,MBA,58-99,Brazzaville,Republic Of Congo,-0.228,15.8277,Intern,72684,20-07-2023,Male,Java Developer,Java Web Application Developer,Stack Overflow Jobs,"Web application development Java web frameworks (e.g., Servlets, JSP) Frontend integration User authentication Security protocols Code documentation",PG&E
2.28097E+15,4 to 12 Years,BCA,59-125,Athens,Greece,39.0742,21.8243,Contract,52706,06-10-2022,Male,Systems Administrator,IT Support Specialist,Internships.com,Technical troubleshooting Hardware and software support Customer service Problem-solving Communication,Loews
1.73207E+15,2 to 13 Years,PhD,63-85,Panama City,Panama,8.5379,-80.7821,Intern,134043,16-07-2023,Both,Event Coordinator,Corporate Event Coordinator,Jobs2Careers,Corporate event planning Corporate branding and messaging Speaker and entertainment booking Audiovisual production Team coordination Crisis management Budgeting and financial management Client communication Creativity Problem-solving Attention to detail,Diageo
2.7401E+15,0 to 8 Years,BBA,64-122,Noumea,New Caledonia,-20.9043,165.618,Part-Time,36529,07-01-2023,Female,Software Engineer,Backend Developer,Glassdoor,"Proficiency in one or more backend programming languages (e.g., Java, Python, Node.js, Ruby) API development Database management (SQL or NoSQL) Server management and deployment Security best practices Knowledge of web frameworks (e.g., Express, Django)",Qualcomm
1.5244E+15,0 to 12 Years,B.Com,55-100,"Washington, D.C.",USA,37.0902,-95.7129,Part-Time,25906,23-04-2022,Both,UX Researcher,UX Strategist,SimplyHired,User experience strategy User journey mapping Design thinking,"The Vanguard Group, Inc."
1.54722E+15,3 to 8 Years,BA,59-96,Hagatna,Guam,13.4443,144.7937,Temporary,48208,26-01-2022,Both,Mechanical Designer,CAD Technician,Internships.com,Computer-aided design (CAD) software Technical drawing Blueprint interpretation Drafting standards Engineering principles Collaboration with engineers Problem-solving Attention to detail Communication skills 3D modeling (if applicable),Motorola Solutions
1.09894E+15,3 to 10 Years,M.Tech,59-96,Gaborone,Botswana,-22.3285,24.6849,Temporary,14939,02-02-2023,Female,Sales Representative,Account Executive,Stack Overflow Jobs,Sales strategy and planning Account management Customer relationship management Solution selling Sales forecasting Contract negotiation Sales metrics and reporting,Zee Entertainment Enterprises
2.57355E+15,5 to 12 Years,B.Tech,61-109,Lima,Peru,-9.189967,-75.015152,Full-Time,58851,18-09-2022,Female,Electrical Engineer,Power Systems Engineer,SimplyHired,Electrical engineering Power system analysis Renewable energy systems Control systems Safety regulations,Drax Group
2.18824E+15,2 to 8 Years,MCA,64-114,Gibraltar,Gibraltar,36.1408,-5.3536,Part-Time,15838,24-10-2022,Both,Family Nurse Practitioner,Primary Care Provider,Glassdoor,Medical diagnosis Patient care Medical record-keeping Communication skills Empathy and compassion,NIO Inc.
1.1428E+15,4 to 10 Years,PhD,62-89,Palikir,"Micronesia, Fed. Sts.",7.4256,150.5508,Part-Time,88292,03-02-2022,Male,HR Coordinator,Benefits Coordinator,Dice,Employee benefits administration Benefits compliance HRIS Benefits communication,Bharat Electronics Limited
1.55982E+15,0 to 9 Years,M.Tech,62-84,Praia,Cabo Verde,16.5388,-23.0418,Contract,65171,24-06-2022,Male,Copywriter,Creative Copywriter,USAJOBS,Creative writing Copywriting Advertising copy Content creation Brand storytelling Marketing campaigns Proofreading and editing,Sky plc
8.32739E+14,5 to 9 Years,M.Tech,65-130,Niamey,Niger,17.6078,8.0817,Full-Time,109224,28-11-2022,Female,Database Administrator,Database Developer,Idealist,"Database design and development SQL and database querying Data modeling Programming languages (e.g., Java, Python) Data security and privacy regulations knowledge",Conagra Brands
7.12823E+14,3 to 13 Years,PhD,58-129,Sanaa,Yemen,15.5527,48.5164,Temporary,128356,11-01-2023,Both,Interior Designer,Residential Interior Designer,SimplyHired,Residential interior design Space planning Color theory and selection Furniture and materials selection 3D modeling and rendering,Santos Limited
1.09044E+15,0 to 11 Years,BA,64-113,Warsaw,Poland,51.9194,19.1451,Full-Time,86914,05-03-2022,Male,Network Administrator,Network Security Analyst,USAJOBS,Network security protocols Intrusion detection and prevention Security incident response Firewall administration Vulnerability assessment Security policies and procedures Log analysis Ethical hacking Problem-solving Communication skills Attention to detail,"Workday, Inc."
3.03691E+15,5 to 14 Years,MCA,62-130,Moroni,Comoros,-11.6455,43.3333,Contract,66832,28-12-2022,Male,Supply Chain Manager,Demand Planner,ZipRecruiter,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,W.W. Grainger
1.39445E+15,4 to 12 Years,B.Com,63-102,Bridgetown,Barbados,13.1939,-59.5432,Part-Time,122842,21-03-2022,Both,Litigation Attorney,Trial Attorney,Jobs2Careers,Litigation Legal research Courtroom representation Case preparation Client counseling Legal writing,Ocado Group
1.0219E+15,3 to 11 Years,BCA,59-116,Vienna,Austria,47.5162,14.5501,Full-Time,120991,20-05-2022,Male,Java Developer,Java Web Application Developer,Stack Overflow Jobs,"Web application development Java web frameworks (e.g., Servlets, JSP) Frontend integration User authentication Security protocols Code documentation",The Clorox Company
8.84348E+14,3 to 12 Years,BA,63-109,Luanda,Angola,-11.2027,17.8739,Contract,99770,03-09-2023,Female,Executive Assistant,Personal Assistant,Idealist,Organizational and time management skills Calendar and appointment management Communication and correspondence Travel coordination Discretion and confidentiality,EQT
2.54379E+15,5 to 9 Years,M.Com,58-105,Beirut,Lebanon,33.8547,35.8623,Part-Time,59812,14-11-2022,Male,Supply Chain Manager,Demand Planner,FlexJobs,Demand forecasting Inventory management Data analysis Sales and operations planning (S&OP) ERP software proficiency,Chevron
3.0787E+15,0 to 9 Years,BA,57-126,Tegucigalpa,Honduras,15.199,-86.2419,Temporary,15630,06-06-2023,Male,Pharmaceutical Sales Representative,Territory Sales Manager,Idealist,Sales leadership Territory management Team management Sales data analysis Strategic planning and execution,Hindustan Zinc
1.37632E+15,4 to 13 Years,BCA,64-111,Lima,Peru,-9.189967,-75.015152,Temporary,48244,09-12-2022,Female,Nurse Manager,Clinical Nurse Manager,The Muse,Clinical nursing Patient assessment Care planning Staff development Healthcare protocols Communication skills Problem-solving abilities,"Wirecard AG (Now defunct, due to bankruptcy)"
6.52452E+14,5 to 12 Years,BCA,64-84,Georgetown,Guyana,4.8604,-58.9302,Intern,45666,28-05-2022,Both,Administrative Assistant,Data Entry Specialist,SimplyHired,"Data entry accuracy and speed Database software (e.g., Microsoft Access, Excel) Attention to detail Time management Organization Multitasking Keyboarding skills Data verification Problem-solving Communication skills Computer proficiency",Sonic Healthcare
7.90602E+14,5 to 12 Years,BA,56-106,City of Baghdad,Iraq,33.2232,43.6793,Part-Time,63303,02-08-2022,Both,Content Writer,Content Strategist,Stack Overflow Jobs,Content strategy Content planning SEO optimization Content marketing Analytics,Penske Automotive Group
8.82486E+13,4 to 10 Years,MCA,57-100,Buenos Aires,Argentina,-38.4161,-63.6167,Contract,110378,22-02-2022,Both,Customer Support Specialist,Customer Success Manager,Monster,Customer relationship management Onboarding and training Customer feedback analysis Retention strategies Cross-selling and upselling Strong communication and empathy Customer advocacy,LKQ
4.13168E+14,5 to 9 Years,BBA,61-112,Yaounde,Cameroon,7.3697,12.3547,Full-Time,71563,02-08-2022,Female,Occupational Therapist,Pediatric Occupational Therapist,FlexJobs,Pediatric assessment and evaluation Occupational therapy techniques for children Developmental milestones Sensory integration therapy Pediatric psychology Family-centered care Individualized treatment plans Communication skills Pediatric healthcare knowledge,Workspace Group
2.86759E+15,5 to 11 Years,MBA,57-129,Gaborone,Botswana,-22.3285,24.6849,Temporary,77730,13-06-2022,Both,Copywriter,SEO Copywriter,The Muse,"SEO (Search Engine Optimization) Keyword research SEO-friendly content On-page optimization Meta tags SEO tools (e.g., SEMrush)",BASF SE
9.02968E+14,4 to 9 Years,PhD,58-104,Managua,Nicaragua,12.8654,-85.2072,Temporary,101679,11-06-2023,Both,Mechanical Designer,CAD Technician,Dice,Computer-aided design (CAD) software Technical drawing Blueprint interpretation Drafting standards Engineering principles Collaboration with engineers Problem-solving Attention to detail Communication skills 3D modeling (if applicable),"The Home Depot, Inc."
1.00601E+15,3 to 8 Years,M.Tech,58-104,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,Contract,103496,16-09-2022,Male,Project Coordinator,Project Manager,The Muse,Project planning and scheduling Budget management Risk assessment and mitigation Stakeholder communication Agile or Waterfall methodologies,Petrofac
1.8002E+14,2 to 11 Years,BCA,55-92,Bangui,Central African Republic,6.6111,20.9394,Contract,58707,24-02-2023,Both,Psychologist,Research Psychologist,Glassdoor,Research methodology Data analysis Psychological studies Writing research reports Critical thinking,W.W. Grainger
3.08382E+15,3 to 8 Years,BBA,61-85,Ashgabat,Turkmenistan,38.9697,59.5563,Full-Time,123206,07-09-2023,Male,Brand Manager,Product Brand Manager,USAJOBS,Product branding and marketing Product lifecycle management Cross-functional team collaboration Product launch planning Market segmentation and targeting,Vonovia SE
1.07813E+15,0 to 12 Years,MBA,58-129,Yaounde,Cameroon,7.3697,12.3547,Intern,82200,30-03-2022,Both,Environmental Engineer,Environmental Consultant,Jobs2Careers,Environmental assessments Regulatory compliance Environmental impact analysis,Drax Group
1.54661E+15,0 to 13 Years,M.Com,61-95,AsunciÃƒÂ³n,Paraguay,-23.442503,-58.443832,Temporary,66576,26-04-2023,Male,Office Manager,Administrative Manager,Idealist,Administrative leadership Office management Staff supervision Budgeting and financial management Process improvement Communication skills,PBF Energy
7.09857E+14,2 to 9 Years,PhD,59-128,Praia,Cabo Verde,16.5388,-23.0418,Part-Time,132064,28-04-2022,Male,Purchasing Agent,Supply Chain Coordinator,Monster,Supply chain logistics Inventory management Communication skills Problem-solving Vendor coordination,Ball
2.46677E+15,2 to 14 Years,MBA,59-107,Damascus,Syrian Arab Republic,34.8021,38.9968,Temporary,61282,24-09-2022,Male,Chemical Analyst,Research Chemist,Jobs2Careers,Research chemistry Experimental design Data interpretation Chemical synthesis Research protocols Scientific writing Problem-solving skills,Walt Disney
9.66797E+14,5 to 10 Years,BA,63-103,Caracas,"Venezuela, RB",6.4238,-66.5897,Contract,64206,01-11-2022,Both,Front-End Engineer,UI/UX Front-End Developer,Jobs2Careers,UI/UX design Frontend web development Wireframing and prototyping User research Accessibility standards Responsive design Collaboration skills,American Express
2.91089E+15,1 to 15 Years,B.Tech,61-117,Tirana,Albania,41.1533,20.1683,Intern,30572,16-06-2023,Female,Process Engineer,Industrial Engineer,CareerBuilder,Industrial engineering Process optimization Lean manufacturing Quality control Data analysis Workflow design,Tesla
1.72815E+15,4 to 13 Years,BA,63-127,Windhoek,Namibia,-22.9576,18.4904,Contract,100810,13-02-2023,Male,Software Engineer,Frontend Developer,FlexJobs,"Proficiency in HTML, CSS, and JavaScript Experience with frontend frameworks like React, Angular, or Vue.js Responsive web design Cross-browser compatibility Version control (e.g., Git) Frontend performance optimization",AutoNation
1.58867E+15,5 to 10 Years,M.Com,65-115,Dushanbe,Tajikistan,38.861,71.2761,Temporary,55514,31-10-2022,Both,Project Coordinator,Administrative Coordinator,Monster,Office administration Communication skills Organizational skills Time management Microsoft Office proficiency,Chewy
2.26853E+15,1 to 8 Years,BA,62-122,Saint John's,Antigua and Barbuda,17.0608,-61.7964,Full-Time,82554,13-05-2022,Both,Sales Representative,Account Executive,Snagajob,Sales strategy and planning Account management Customer relationship management Solution selling Sales forecasting Contract negotiation Sales metrics and reporting,NGL Energy Partners
1.77374E+15,0 to 12 Years,BBA,56-110,Roseau,Dominica,15.4149,-61.3705,Full-Time,91802,03-04-2023,Male,Pediatrician,Pediatric Specialist,LinkedIn,"Pediatric specialization Advanced pediatric care Pediatric subspecialty (e.g., pediatric cardiology, pediatric oncology) Pediatric diagnostics Pediatric treatment",Land O'Lakes
1.27365E+14,4 to 10 Years,M.Com,64-130,Havana,Cuba,21.5218,-77.7812,Temporary,114047,13-01-2022,Female,Customer Success Manager,Account Manager,FlexJobs,Account management Customer relationship management Sales and negotiation Business development Client needs analysis,Progressive
2.17593E+15,5 to 8 Years,M.Com,60-101,Oranjestad,Aruba,12.5211,-69.9683,Temporary,63842,19-02-2022,Male,Office Manager,Office Coordinator,FlexJobs,Office administration Calendar management Reception duties Communication skills Record keeping Office supplies management,Kyndryl Holdings
1.05446E+15,5 to 11 Years,BBA,60-116,The City of Hamilton,Bermuda,32.3078,-64.7505,Intern,103045,03-03-2023,Female,Software Architect,Enterprise Architect,SimplyHired,Enterprise architecture Business strategy alignment IT governance and compliance,Eaton Corporation plc
7.36259E+14,0 to 14 Years,M.Tech,64-113,Monaco,Monaco,43.7384,7.4246,Contract,113016,26-06-2023,Male,Occupational Therapist,Mental Health Occupational Therapist,The Muse,Mental health assessment and evaluation Psychotherapy techniques Cognitive-behavioral therapy (CBT) Trauma-informed care Crisis intervention Substance abuse treatment Group therapy Cultural competence Ethical standards and boundaries Active listening skills,Bandhan Bank
2.52419E+15,4 to 13 Years,BCA,61-103,Nur-Sultan,Kazakhstan,48.0196,66.9237,Part-Time,37199,13-12-2022,Male,Network Security Specialist,Cybersecurity Analyst,USAJOBS,"Cybersecurity Security assessments Intrusion detection Security tools (e.g., SIEM) Incident response Vulnerability scanning",Beiersdorf AG
1.25552E+15,2 to 15 Years,B.Tech,61-86,Podgorica,Montenegro,42.7087,19.3744,Intern,100961,04-01-2022,Female,Veterinarian,Exotic Animal Veterinarian,Dice,Exotic animal medicine Exotic animal diagnostics Specialized surgical skills Avian medicine Reptile care Amphibian care Exotic animal anesthesia Compassion and empathy Client communication Problem-solving Attention to detail,Petrofac
2.33378E+15,5 to 9 Years,BCA,58-120,Gibraltar,Gibraltar,36.1408,-5.3536,Intern,111350,15-07-2022,Male,Data Analyst,Data Scientist,Monster,"Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Hormel Foods
1.29982E+15,5 to 11 Years,PhD,64-120,Yaounde,Cameroon,7.3697,12.3547,Full-Time,48262,09-05-2023,Male,Urban Planner,Transportation Planner,Glassdoor,Transportation planning Traffic engineering GIS proficiency Public transportation Project management,Adidas AG
2.15236E+15,3 to 11 Years,BBA,63-122,Sri Jayawardenepura Kotte,Sri Lanka,7.8731,80.7718,Part-Time,84286,02-05-2022,Male,Urban Planner,City Planner,Stack Overflow Jobs,Urban planning Zoning regulations Environmental planning GIS proficiency Community engagement,Science Applications International
2.31884E+15,5 to 14 Years,B.Tech,56-124,Tarawa,Kiribati,-3.3704,-168.734,Full-Time,112307,14-05-2022,Female,Sales Representative,Inside Sales Representative,Internships.com,"Sales prospecting and lead generation Sales presentation and communication CRM software (e.g., Salesforce) Sales negotiation and closing techniques Product knowledge Relationship building",Qantas Airways
7.90042E+14,2 to 8 Years,B.Tech,55-81,London,UK,55.3781,-3.436,Contract,117380,03-02-2022,Both,Speech Therapist,Adult Speech Therapist,Idealist,Adult speech therapy Speech-language assessment Rehabilitation techniques Swallowing disorders Communication skills,Goldman Sachs Group
1.58363E+14,1 to 14 Years,BCA,63-85,Prague,Czech Republic,49.8175,15.473,Temporary,89179,18-06-2023,Both,Paralegal,Real Estate Paralegal,CareerBuilder,Real estate transactions Title searches Closing processes Deed preparation Contract review Communication with real estate professionals Attention to detail Real estate terminology Technology proficiency Legal software proficiency Legal research skills,Rentokil Initial
1.15958E+15,3 to 11 Years,B.Tech,59-119,Lilongwe,Malawi,-13.2543,34.3015,Contract,72245,23-01-2022,Male,Brand Ambassador,Product Demonstrator,SimplyHired,Product knowledge Demonstrating skills Sales techniques Customer engagement Communication skills,Constellation Brands
2.14618E+15,2 to 10 Years,BCA,64-118,Palikir,"Micronesia, Fed. Sts.",7.4256,150.5508,Contract,25000,01-05-2022,Both,Key Account Manager,Strategic Account Manager,SimplyHired,Account management Client relationship Sales strategy Business development Negotiation skills,W.R. Berkley
3.88304E+14,4 to 11 Years,MCA,57-114,Luanda,Angola,-11.2027,17.8739,Intern,99112,03-03-2022,Male,Sales Representative,Inside Sales Representative,Stack Overflow Jobs,"Sales prospecting and lead generation Sales presentation and communication CRM software (e.g., Salesforce) Sales negotiation and closing techniques Product knowledge Relationship building",Graphic Packaging Holding
2.71241E+15,2 to 9 Years,BCA,57-104,Port Vila,Vanuatu,-15.3767,166.9592,Part-Time,39733,06-08-2023,Female,Network Engineer,Network Administrator,Stack Overflow Jobs,"Network management Troubleshooting Network security IT certifications (e.g., CCNA)",Goldman Sachs Group
2.39117E+15,3 to 10 Years,MBA,56-127,Tegucigalpa,Honduras,15.199,-86.2419,Temporary,124067,30-04-2022,Both,Landscape Designer,Sustainable Landscape Specialist,SimplyHired,Sustainable landscape design Native plant selection Water conservation Soil health Green building practices LEED certification,Bank of America
4.40741E+14,0 to 8 Years,BBA,60-81,Ulaanbaatar,Mongolia,46.8625,103.8467,Part-Time,70544,19-10-2022,Female,Quality Assurance Analyst,QA Tester,ZipRecruiter,"Test planning and strategy Test case design and execution Defect reporting and tracking Test automation tools (e.g., Selenium, Appium) Regression testing",Gree Electric Appliances
1.28709E+15,5 to 13 Years,B.Tech,60-93,Bandar Seri Begawan,Brunei,4.5353,114.7277,Intern,53760,17-01-2022,Female,Key Account Manager,Strategic Account Manager,USAJOBS,Account management Client relationship Sales strategy Business development Negotiation skills,CMS Energy
1.31638E+15,0 to 14 Years,B.Tech,63-128,Tashkent,Uzbekistan,41.3775,64.5853,Full-Time,61249,15-12-2022,Female,Web Designer,E-commerce Web Designer,The Muse,"E-commerce web design UX/UI design Shopping cart integration Payment gateway integration Mobile responsiveness E-commerce platforms (e.g., Shopify)",SVB Financial Group
2.11755E+15,0 to 12 Years,MBA,61-106,Lusaka,Zambia,-13.1339,27.8493,Part-Time,33528,07-07-2023,Both,Chemical Analyst,Analytical Chemist,SimplyHired,"Analytical chemistry Laboratory techniques Instrumentation Data analysis Quality control Sample preparation Scientific software (e.g., ChemDraw)",Adani Enterprises
2.05215E+15,0 to 12 Years,MBA,60-91,Tallinn,Estonia,58.5953,25.0136,Contract,64829,07-03-2022,Male,Social Media Manager,Community Manager,Indeed,Community engagement and moderation Online community-building strategies Content curation and creation Crisis management and conflict resolution Analytics and reporting,KLA
2.13823E+15,3 to 15 Years,BCA,65-118,Seoul,"Korea, Rep.",35.9078,127.7669,Contract,20161,18-12-2022,Both,Data Scientist,Data Engineer,ZipRecruiter,"Data integration ETL (Extract, Transform, Load) Big data technologies (e.g., Hadoop, Spark) Database management Data warehousing",W.W. Grainger
1.99668E+15,3 to 12 Years,B.Com,55-111,Rome,Italy,41.8719,12.5674,Full-Time,19936,09-08-2022,Male,Environmental Consultant,Sustainability Consultant,ZipRecruiter,Sustainability consulting Sustainability assessments Sustainable practices Green building standards Environmental policies Client communication,Mahindra & Mahindra Financial Services
2.92125E+15,0 to 8 Years,PhD,57-121,Jakarta,Indonesia,-0.7893,113.9213,Temporary,110546,14-12-2022,Female,Mechanical Designer,Product Designer,The Muse,"Product design principles Prototyping and wireframing User research User testing UI/UX design 3D modeling (if applicable) Collaboration Problem-solving Creativity Attention to detail Communication skills Software proficiency (e.g., Sketch, Adobe XD)",Shree Cement
1.75113E+15,0 to 10 Years,BA,63-118,Beirut,Lebanon,33.8547,35.8623,Contract,62283,30-01-2023,Both,Digital Marketing Specialist,Email Marketing Specialist,FlexJobs,"Email marketing platforms (e.g., Mailchimp, Constant Contact) Email campaign creation and segmentation A/B testing and optimization Email deliverability and compliance Metrics tracking and analysis",Philip Morris International
2.33858E+15,3 to 8 Years,B.Com,62-116,Macao,"Macao SAR, China",22.1987,113.5439,Intern,132957,17-05-2022,Male,Supply Chain Analyst,Logistics Analyst,FlexJobs,Supply chain analysis Data analytics Inventory management Transportation planning Problem-solving,Microsoft
7.69402E+14,5 to 13 Years,BA,60-86,San Salvador,El Salvador,13.7942,-88.8965,Intern,86424,31-07-2023,Female,Paralegal,Real Estate Paralegal,Idealist,Real estate transactions Title searches Closing processes Deed preparation Contract review Communication with real estate professionals Attention to detail Real estate terminology Technology proficiency Legal software proficiency Legal research skills,Meta Platforms
2.70704E+15,0 to 15 Years,M.Tech,58-104,Kingstown,St. Vincent and the Grenadines,12.9843,-61.2872,Temporary,49968,16-12-2022,Male,Pediatrician,Pediatric Surgeon,Dice,Pediatric surgery Surgical procedures for children Operating room protocols Patient care Surgical techniques Pediatric anesthesia,Taylor Wimpey
2.53263E+15,0 to 10 Years,BA,60-105,Cockburn Town,Turks and Caicos Islands,21.694,-71.7979,Temporary,128921,20-10-2022,Female,Project Coordinator,Administrative Coordinator,Monster,Office administration Communication skills Organizational skills Time management Microsoft Office proficiency,EOG Resources
2.4028E+15,4 to 12 Years,BCA,63-82,Tbilisi,Georgia,42.3154,43.3569,Intern,126162,19-12-2022,Male,Mechanical Engineer,Mechanical Design Engineer,Monster,"Mechanical engineering CAD software (e.g., SolidWorks, AutoCAD) Finite element analysis Product development Prototyping",Eastman Chemical
2.34753E+15,2 to 14 Years,MCA,57-93,Brussels,Belgium,50.5039,4.4699,Contract,102394,05-07-2023,Male,Brand Manager,Product Brand Manager,Internships.com,Product branding and marketing Product lifecycle management Cross-functional team collaboration Product launch planning Market segmentation and targeting,Sartorius AG
3.06326E+15,0 to 10 Years,B.Tech,63-87,San Jose,Costa Rica,9.7489,-83.7534,Contract,37629,04-08-2023,Both,Substance Abuse Counselor,Recovery Coach,Dice,Addiction recovery support Motivational interviewing Relapse prevention strategies,LKQ
2.96199E+15,0 to 13 Years,B.Tech,56-106,Apia,Samoa,-13.759,-172.1046,Temporary,127786,23-04-2023,Both,Customer Service Manager,Customer Support Manager,Glassdoor,Customer support Team leadership Customer satisfaction Issue resolution Performance metrics Training and development,Deutsche Pfandbriefbank AG
6.14067E+14,5 to 13 Years,M.Tech,55-86,Madrid,Spain,40.4637,-3.7492,Intern,91200,02-03-2023,Female,Network Administrator,Network Security Analyst,Idealist,Network security protocols Intrusion detection and prevention Security incident response Firewall administration Vulnerability assessment Security policies and procedures Log analysis Ethical hacking Problem-solving Communication skills Attention to detail,Edison International
